time_ms,sample_index,mode,raw_gsr,median_gsr,scl_baseline,scr_detect_baseline,phasic,phasic_pos,scr_threshold,scr_flag,scr_peak_time_ms,scr_peak_sample_index,scl_mean_30s,scr_amplitude_mean_30s,ns_scr_frequency_per_min,baseline_scl_mean,baseline_scl_std,baseline_phasic_mean,baseline_phasic_std,baseline_phasic_pos_mean,baseline_phasic_pos_std,scl_mean_z,scr_amplitude_mean_z,ns_scr_frequency_z,scl_stress_score,scr_amplitude_stress_score,ns_scr_frequency_stress_score,final_gsr_stress_score,feature_ready,min_scr_threshold_adc,max_scr_threshold_adc,contact_ok,valid_sample_flag
157500,1574,2,193,193.00,190.71,191.55,1.45,1.45,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
157600,1575,2,197,193.00,190.73,191.58,1.42,1.42,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
157700,1576,2,194,194.00,190.75,191.63,2.37,2.37,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
157800,1577,2,194,194.00,190.79,191.67,2.33,2.33,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
157900,1578,2,194,194.00,190.83,191.72,2.28,2.28,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
158000,1579,2,195,194.00,190.87,191.77,2.23,2.23,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
158100,1580,2,193,194.00,190.90,191.81,2.19,2.19,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
158200,1581,2,194,194.00,190.93,191.86,2.14,2.14,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
158300,1582,2,194,194.00,190.97,191.90,2.10,2.10,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
158400,1583,2,194,194.00,191.01,191.94,2.06,2.06,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
158500,1584,2,195,194.00,191.05,191.98,2.02,2.02,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
158600,1585,2,194,194.00,191.09,192.02,1.98,1.98,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
158700,1586,2,193,194.00,191.12,192.06,1.94,1.94,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
158800,1587,2,194,194.00,191.15,192.10,1.90,1.90,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
158900,1588,2,195,194.00,191.19,192.14,1.86,1.86,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
159000,1589,2,194,194.00,191.23,192.18,1.82,1.82,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
159100,1590,2,194,194.00,191.27,192.21,1.79,1.79,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
159200,1591,2,193,194.00,191.30,192.25,1.75,1.75,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
159300,1592,2,195,194.00,191.33,192.28,1.72,1.72,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
159400,1593,2,193,193.00,191.35,192.30,0.70,0.70,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
159500,1594,2,194,194.00,191.38,192.33,1.67,1.67,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
159600,1595,2,194,194.00,191.41,192.36,1.64,1.64,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
159700,1596,2,195,194.00,191.43,192.40,1.60,1.60,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
159800,1597,2,194,194.00,191.46,192.43,1.57,1.57,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
159900,1598,2,193,194.00,191.49,192.46,1.54,1.54,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
160000,1599,2,195,194.00,191.51,192.49,1.51,1.51,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
160100,1600,2,195,195.00,191.55,192.54,2.46,2.46,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
160200,1601,2,195,195.00,191.59,192.59,2.41,2.41,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
160300,1602,2,195,195.00,191.62,192.64,2.36,2.36,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
160400,1603,2,194,195.00,191.66,192.69,2.31,2.31,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
160500,1604,2,196,195.00,191.70,192.73,2.27,2.27,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
160600,1605,2,196,196.00,191.75,192.80,3.20,3.20,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
160700,1606,2,194,196.00,191.78,192.86,3.14,3.14,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
160800,1607,2,194,194.00,191.80,192.88,1.12,1.12,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
160900,1608,2,195,194.00,191.82,192.91,1.09,1.09,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
161000,1609,2,195,195.00,191.85,192.95,2.05,2.05,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
161100,1610,2,195,195.00,191.87,192.99,2.01,2.01,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
161200,1611,2,196,195.00,191.89,193.03,1.97,1.97,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
161300,1612,2,195,195.00,191.91,193.07,1.93,1.93,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
161400,1613,2,195,195.00,191.93,193.11,1.89,1.89,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
161500,1614,2,195,195.00,191.95,193.15,1.85,1.85,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
161600,1615,2,195,195.00,191.97,193.18,1.82,1.82,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
161700,1616,2,194,195.00,191.99,193.22,1.78,1.78,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
161800,1617,2,193,194.00,192.00,193.23,0.77,0.77,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
161900,1618,2,193,193.00,192.01,193.23,-0.23,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
162000,1619,2,195,193.00,192.01,193.23,-0.23,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
162100,1620,2,195,195.00,192.03,193.26,1.74,1.74,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
162200,1621,2,194,195.00,192.04,193.30,1.70,1.70,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
162300,1622,2,194,194.00,192.05,193.31,0.69,0.69,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
162400,1623,2,191,194.00,192.05,193.32,0.68,0.68,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
162500,1624,2,188,191.00,192.04,193.28,-2.28,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
162600,1625,2,182,188.00,192.00,193.17,-5.17,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
162700,1626,2,172,182.00,191.92,192.95,-10.95,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
162800,1627,2,165,172.00,191.78,192.53,-20.53,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
162900,1628,2,160,165.00,191.59,191.98,-26.98,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
163000,1629,2,154,160.00,191.37,191.34,-31.34,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
163100,1630,2,155,155.00,191.11,190.61,-35.61,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
163200,1631,2,155,155.00,190.85,189.90,-34.90,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
163300,1632,2,153,155.00,190.59,189.20,-34.20,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
163400,1633,2,147,153.00,190.32,188.48,-35.48,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
163500,1634,2,144,147.00,190.01,187.65,-40.65,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
163600,1635,2,146,146.00,189.70,186.82,-40.82,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
163700,1636,2,149,146.00,189.39,186.00,-40.00,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
163800,1637,2,152,149.00,189.11,185.26,-36.26,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
163900,1638,2,152,152.00,188.84,184.59,-32.59,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
164000,1639,2,97,152.00,188.57,183.94,-31.94,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
164100,1640,2,74,97.00,187.95,182.20,-85.20,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
164200,1641,2,62,74.00,187.17,180.04,-106.04,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
164300,1642,2,54,62.00,186.31,177.68,-115.68,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
164400,1643,2,52,54.00,185.40,175.20,-121.20,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
164500,1644,2,56,54.00,184.50,172.78,-118.78,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
164600,1645,2,107,56.00,183.61,170.45,-114.45,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
164700,1646,2,127,107.00,183.07,169.18,-62.18,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
164800,1647,2,137,127.00,182.65,168.33,-41.33,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
164900,1648,2,140,137.00,182.30,167.71,-30.71,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
165000,1649,2,145,140.00,181.97,167.15,-27.15,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
165100,1650,2,145,145.00,181.68,166.71,-21.71,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
165200,1651,2,148,145.00,181.39,166.27,-21.27,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
165300,1652,2,147,147.00,181.12,165.89,-18.89,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
165400,1653,2,155,148.00,180.85,165.53,-17.53,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
165500,1654,2,151,151.00,180.61,165.24,-14.24,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
165600,1655,2,153,153.00,180.38,165.00,-12.00,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
165700,1656,2,152,152.00,180.14,164.74,-12.74,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
165800,1657,2,154,153.00,179.91,164.50,-11.50,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
165900,1658,2,154,154.00,179.68,164.29,-10.29,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
166000,1659,2,155,154.00,179.46,164.09,-10.09,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
166100,1660,2,156,155.00,179.24,163.90,-8.90,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
166200,1661,2,155,155.00,179.03,163.73,-8.73,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
166300,1662,2,156,156.00,178.82,163.57,-7.57,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
166400,1663,2,156,156.00,178.61,163.42,-7.42,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
166500,1664,2,153,156.00,178.40,163.27,-7.27,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
166600,1665,2,126,153.00,178.17,163.07,-10.07,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
166700,1666,2,112,126.00,177.75,162.32,-36.32,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
166800,1667,2,106,112.00,177.25,161.32,-49.32,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
166900,1668,2,120,112.00,176.74,160.33,-48.33,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
167000,1669,2,146,120.00,176.29,159.53,-39.53,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
167100,1670,2,155,146.00,176.00,159.25,-13.25,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
167200,1671,2,158,155.00,175.78,159.17,-4.17,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
167300,1672,2,158,158.00,175.58,159.15,-1.15,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
167400,1673,2,146,158.00,175.38,159.12,-1.12,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
167500,1674,2,135,146.00,175.10,158.86,-12.86,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
167600,1675,2,129,135.00,174.75,158.38,-23.38,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
167700,1676,2,131,131.00,174.36,157.84,-26.84,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
167800,1677,2,150,131.00,173.97,157.30,-26.30,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
167900,1678,2,156,150.00,173.71,157.15,-7.15,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
168000,1679,2,157,156.00,173.49,157.13,-1.13,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
168100,1680,2,161,157.00,173.27,157.13,-0.13,0.00,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
168200,1681,2,161,161.00,173.07,157.21,3.79,3.79,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
168300,1682,2,161,161.00,172.88,157.28,3.72,3.72,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
168400,1683,2,160,161.00,172.69,157.36,3.64,3.64,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
168500,1684,2,161,161.00,172.49,157.43,3.57,3.57,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
168600,1685,2,161,161.00,172.30,157.50,3.50,3.50,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
168700,1686,2,161,161.00,172.11,157.57,3.43,3.43,15.00,0,0,-1,0.00,0.00,0.00,128.60,8.80,-1.57,20.80,5.00,10.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,6.00,15.00,1,1
